Alexander_McCall_Smith	1329099520.000000	neg	1	weight	0.636711	0.000000	day
Alexander_McCall_Smith	1329185920.000000	neg	1	weight	1.061185	0.000000	day
Alexander_McCall_Smith	1329272320.000000	neg	1	weight	0.212237	0.000000	day
Alexander_McCall_Smith	1329358720.000000	neg	1	weight	0.106119	0.000000	day
Alexander_McCall_Smith	1329445120.000000	neg	1	weight	0.742830	0.000000	day
Alexander_McCall_Smith	1329531520.000000	neg	1	weight	0.636711	0.000000	day
Alexander_McCall_Smith	1329617920.000000	neg	1	weight	0.424474	0.000000	day
Alexander_McCall_Smith	1329704320.000000	neg	1	weight	0.530593	0.000000	day
Alexander_McCall_Smith	1329790720.000000	neg	1	weight	0.955067	0.000000	day
Alexander_McCall_Smith	1329877120.000000	neg	1	weight	0.212237	0.000000	day
Alexander_McCall_Smith	1329963520.000000	neg	1	weight	1.910134	0.000000	day
Alexander_McCall_Smith	1330049920.000000	neg	1	weight	1.804015	0.000000	day
Alexander_McCall_Smith	1330136320.000000	neg	1	weight	0.424474	0.000000	day
Alexander_McCall_Smith	1330222720.000000	neg	1	weight	0.530593	0.000000	day
Alexander_McCall_Smith	1330309120.000000	neg	1	weight	2.228489	0.000000	day
Alexander_McCall_Smith	1330395520.000000	neg	1	weight	0.636711	0.000000	day
Alexander_McCall_Smith	1330481920.000000	neg	1	weight	0.424474	0.000000	day
Alexander_McCall_Smith	1330568320.000000	neg	1	weight	0.955067	0.000000	day
Alexander_McCall_Smith	1330654720.000000	neg	1	weight	0.318356	0.000000	day
Alexander_McCall_Smith	1330741120.000000	neg	1	weight	0.212237	0.000000	day
Alexander_McCall_Smith	1330827520.000000	neg	1	weight	0.212237	0.000000	day
Alexander_McCall_Smith	1330913920.000000	neg	1	weight	0.530593	0.000000	day
Alexander_McCall_Smith	1331000320.000000	neg	1	weight	0.212237	0.000000	day
Alexander_McCall_Smith	1331086720.000000	neg	1	weight	0.742830	0.000000	day
Alexander_McCall_Smith	1331173120.000000	neg	1	weight	0.530593	0.000000	day
Alexander_McCall_Smith	1331259520.000000	neg	1	weight	0.530593	0.000000	day
Alexander_McCall_Smith	1331345920.000000	neg	1	weight	0.742830	0.000000	day
Alexander_McCall_Smith	1331432320.000000	neg	1	weight	0.742830	0.000000	day
Alexander_McCall_Smith	1331518720.000000	neg	1	weight	1.804015	0.000000	day
Alexander_McCall_Smith	1331605120.000000	neg	1	weight	0.742830	0.000000	day
Alexander_McCall_Smith	1331691520.000000	neg	1	weight	1.485660	0.000000	day
Alexander_McCall_Smith	1331777920.000000	neg	1	weight	0.742830	0.000000	day
Alexander_McCall_Smith	1331864320.000000	neg	1	weight	1.167304	0.000000	day
Alexander_McCall_Smith	1331950720.000000	neg	1	weight	0.424474	0.000000	day
Alexander_McCall_Smith	1332037120.000000	neg	1	weight	0.424474	0.000000	day
Alexander_McCall_Smith	1332123520.000000	neg	1	weight	0.636711	0.000000	day
Alexander_McCall_Smith	1332209920.000000	neg	1	weight	0.530593	0.000000	day
Alexander_McCall_Smith	1332296320.000000	neg	1	weight	1.591778	0.000000	day
Alexander_McCall_Smith	1332382720.000000	neg	1	weight	2.652964	0.000000	day
Alexander_McCall_Smith	1332469120.000000	neg	1	weight	1.167304	0.000000	day
Alexander_McCall_Smith	1332555520.000000	neg	1	weight	1.061185	0.000000	day
Alexander_McCall_Smith	1332641920.000000	neg	1	weight	1.061185	0.000000	day
Alexander_McCall_Smith	1332728320.000000	neg	1	weight	0.636711	0.000000	day
Alexander_McCall_Smith	1332814720.000000	neg	1	weight	0.212237	0.000000	day
Alexander_McCall_Smith	1332901120.000000	neg	1	weight	1.061185	0.000000	day
Alexander_McCall_Smith	1332987520.000000	neg	1	weight	1.167304	0.000000	day
Alexander_McCall_Smith	1333073920.000000	neg	1	weight	1.061185	0.000000	day
Alexander_McCall_Smith	1333160320.000000	neg	1	weight	0.318356	0.000000	day
Alexander_McCall_Smith	1333246720.000000	neg	1	weight	1.804015	0.000000	day
Alexander_McCall_Smith	1333333120.000000	neg	1	weight	1.167304	0.000000	day
Alexander_McCall_Smith	1333419520.000000	neg	1	weight	1.591778	0.000000	day
Alexander_McCall_Smith	1333505920.000000	neg	1	weight	0.848948	0.000000	day
Alexander_McCall_Smith	1333592320.000000	neg	1	weight	1.379541	0.000000	day
Alexander_McCall_Smith	1333678720.000000	neg	1	weight	1.273423	0.000000	day
Alexander_McCall_Smith	1333765120.000000	neg	1	weight	0.424474	0.000000	day
Alexander_McCall_Smith	1333851520.000000	neg	1	weight	0.742830	0.000000	day
Alexander_McCall_Smith	1333937920.000000	neg	1	weight	0.318356	0.000000	day
Alexander_McCall_Smith	1334024320.000000	neg	1	weight	1.910134	0.000000	day
Alexander_McCall_Smith	1334110720.000000	neg	1	weight	0.636711	0.000000	day
Alexander_McCall_Smith	1334197120.000000	neg	1	weight	11.354685	0.000000	day
Alexander_McCall_Smith	1334283520.000000	neg	1	weight	4.563097	0.000000	day
Alexander_McCall_Smith	1334369920.000000	neg	1	weight	0.848948	0.000000	day
Alexander_McCall_Smith	1334456320.000000	neg	1	weight	1.804015	0.000000	day
Alexander_McCall_Smith	1334542720.000000	neg	1	weight	1.485660	0.000000	day
Alexander_McCall_Smith	1334629120.000000	neg	1	weight	0.955067	0.000000	day
Alexander_McCall_Smith	1334715520.000000	neg	1	weight	1.591778	0.000000	day
Alexander_McCall_Smith	1334801920.000000	neg	1	weight	1.061185	0.000000	day
Alexander_McCall_Smith	1334888320.000000	neg	1	weight	1.379541	0.000000	day
Alexander_McCall_Smith	1334974720.000000	neg	1	weight	0.636711	0.000000	day
Alexander_McCall_Smith	1335061120.000000	neg	1	weight	1.485660	0.000000	day
Alexander_McCall_Smith	1335147520.000000	neg	1	weight	0.636711	0.000000	day
Alexander_McCall_Smith	1335233920.000000	neg	1	weight	1.591778	0.000000	day
Alexander_McCall_Smith	1335320320.000000	neg	1	weight	1.697897	0.000000	day
Alexander_McCall_Smith	1335406720.000000	neg	1	weight	1.061185	0.000000	day
Alexander_McCall_Smith	1335493120.000000	neg	1	weight	1.167304	0.000000	day
Alexander_McCall_Smith	1335579520.000000	neg	1	weight	0.530593	0.000000	day
Alexander_McCall_Smith	1335665920.000000	neg	1	weight	0.636711	0.000000	day
Alexander_McCall_Smith	1335752320.000000	neg	1	weight	0.848948	0.000000	day
Alexander_McCall_Smith	1335838720.000000	neg	1	weight	0.424474	0.000000	day
Alex_Kapranos	1326334720.000000	neg	1	weight	1.000000	0.000000	all
Alex_Kapranos	1326334720.000000	neg	1	weight	0.484848	0.000000	week
Alex_Kapranos	1326939520.000000	neg	1	weight	0.969697	0.000000	week
Alex_Kapranos	1327544320.000000	neg	1	weight	1.333333	0.000000	week
Alex_Kapranos	1328149120.000000	neg	1	weight	0.848485	0.000000	week
Alex_Kapranos	1328753920.000000	neg	1	weight	1.333333	0.000000	week
Alex_Kapranos	1329358720.000000	neg	1	weight	0.969697	0.000000	week
Alex_Kapranos	1329963520.000000	neg	1	weight	0.848485	0.000000	week
Alex_Kapranos	1330568320.000000	neg	1	weight	0.969697	0.000000	week
Alex_Kapranos	1331173120.000000	neg	1	weight	0.848485	0.000000	week
Alex_Kapranos	1331777920.000000	neg	1	weight	1.818182	0.000000	week
Alex_Kapranos	1332382720.000000	neg	1	weight	0.727273	0.000000	week
Alex_Kapranos	1332987520.000000	neg	1	weight	1.575758	0.000000	week
Alex_Kapranos	1333592320.000000	neg	1	weight	0.484848	0.000000	week
Alex_Kapranos	1334197120.000000	neg	1	weight	1.454545	0.000000	week
Alex_Kapranos	1334801920.000000	neg	1	weight	0.606061	0.000000	week
Alex_Kapranos	1335406720.000000	neg	1	weight	0.727273	0.000000	week
Alex_Kapranos	1326680320.000000	neg	1	weight	0.507576	0.000000	day
Alex_Kapranos	1326766720.000000	neg	1	weight	0.507576	0.000000	day
Alex_Kapranos	1326853120.000000	neg	1	weight	1.015152	0.000000	day
Alex_Kapranos	1326939520.000000	neg	1	weight	0.507576	0.000000	day
Alex_Kapranos	1327112320.000000	neg	1	weight	1.015152	0.000000	day
Alex_Kapranos	1327198720.000000	neg	1	weight	1.015152	0.000000	day
Alex_Kapranos	1327285120.000000	neg	1	weight	0.507576	0.000000	day
Alex_Kapranos	1327457920.000000	neg	1	weight	1.015152	0.000000	day
Alex_Kapranos	1327544320.000000	neg	1	weight	1.015152	0.000000	day
Alex_Kapranos	1327630720.000000	neg	1	weight	1.015152	0.000000	day
Alex_Kapranos	1327803520.000000	neg	1	weight	0.507576	0.000000	day
Alex_Kapranos	1327976320.000000	neg	1	weight	2.030303	0.000000	day
Alex_Kapranos	1328062720.000000	neg	1	weight	1.015152	0.000000	day
Alex_Kapranos	1328149120.000000	neg	1	weight	1.015152	0.000000	day
Alex_Kapranos	1328408320.000000	neg	1	weight	1.015152	0.000000	day
Alex_Kapranos	1328494720.000000	neg	1	weight	0.507576	0.000000	day
Alex_Kapranos	1328581120.000000	neg	1	weight	1.015152	0.000000	day
Alex_Kapranos	1328753920.000000	neg	1	weight	1.522727	0.000000	day
Alex_Kapranos	1329099520.000000	neg	1	weight	1.015152	0.000000	day
Alex_Kapranos	1329185920.000000	neg	1	weight	1.522727	0.000000	day
Alex_Kapranos	1329272320.000000	neg	1	weight	1.522727	0.000000	day
Alex_Kapranos	1329358720.000000	neg	1	weight	0.507576	0.000000	day
Alex_Kapranos	1329531520.000000	neg	1	weight	0.507576	0.000000	day
Alex_Kapranos	1329704320.000000	neg	1	weight	1.015152	0.000000	day
Alex_Kapranos	1329790720.000000	neg	1	weight	1.522727	0.000000	day
Alex_Kapranos	1329877120.000000	neg	1	weight	0.507576	0.000000	day
Alex_Kapranos	1329963520.000000	neg	1	weight	0.507576	0.000000	day
